latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
16.6719,98.59107,339.83,0.34,0.56,2025-12-04,0605,N20,VIIRS,n,2.0NRT,297.8,3.14,D
16.68323,98.59509,329.71,0.34,0.56,2025-12-04,0605,N20,VIIRS,n,2.0NRT,298.79,2.07,D
17.37937,101.62303,336.18,0.42,0.45,2025-12-04,0605,N20,VIIRS,n,2.0NRT,290.08,3.48,D
16.89158,98.6269,342.9,0.33,0.55,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.49,3.37,D
17.2843,100.61858,333.82,0.48,0.48,2025-12-04,0605,N20,VIIRS,n,2.0NRT,296.8,4.49,D
17.44243,101.13471,331,0.45,0.47,2025-12-04,0605,N20,VIIRS,n,2.0NRT,293.24,2.53,D
16.96224,98.56623,336.77,0.33,0.56,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.56,2.63,D
17.32837,100.07925,348.19,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.92,13.94,D
17.34198,100.10153,327,0.52,0.5,2025-12-04,0605,N20,VIIRS,l,2.0NRT,298.68,0.65,D
17.35646,100.10354,326.4,0.52,0.5,2025-12-04,0605,N20,VIIRS,l,2.0NRT,298.71,2.97,D
17.36368,100.11704,331.42,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,298.93,3.82,D
17.36494,100.11884,332.43,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,298.72,3.28,D
17.43113,100.31653,327.61,0.5,0.49,2025-12-04,0605,N20,VIIRS,l,2.0NRT,298.01,1.67,D
17.46585,100.30452,338.25,0.5,0.49,2025-12-04,0605,N20,VIIRS,n,2.0NRT,300.14,5.73,D
17.49923,100.40826,333.47,0.49,0.49,2025-12-04,0605,N20,VIIRS,n,2.0NRT,298.68,5.35,D
17.4435,100.11261,345.87,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,300.57,7.05,D
17.45883,100.14422,331.99,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,298.81,3.41,D
17.32679,99.45052,332.05,0.58,0.52,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.13,5.42,D
17.46333,100.14329,355.97,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,300.29,13.26,D
17.9654,102.89881,332.14,0.52,0.41,2025-12-04,0605,N20,VIIRS,n,2.0NRT,297.85,2.1,D
17.47861,100.15002,335.56,0.51,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.01,4.25,D
17.46513,100.02784,332.93,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.06,3.94,D
18.01191,103.00608,329.4,0.51,0.41,2025-12-04,0605,N20,VIIRS,n,2.0NRT,296.82,3.07,D
17.4807,100.15228,329.25,0.51,0.5,2025-12-04,0605,N20,VIIRS,l,2.0NRT,299.28,2.32,D
17.46543,100.02565,334.94,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.12,4.34,D
17.50941,100.13152,331.74,0.51,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,300.24,4.34,D
17.50286,100.07315,335.71,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.7,2.99,D
18.03198,102.83367,331.79,0.52,0.42,2025-12-04,0605,N20,VIIRS,n,2.0NRT,301.08,3.04,D
17.54806,100.08875,349.12,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,303.44,33.03,D
17.56519,100.0802,331.31,0.52,0.5,2025-12-04,0605,N20,VIIRS,n,2.0NRT,299.59,4.31,D
18.18199,103.33101,337.42,0.49,0.4,2025-12-04,0605,N20,VIIRS,n,2.0NRT,300.32,6.22,D
17.63177,100.17723,333.5,0.51,0.49,2025-12-04,0605,N20,VIIRS,n,2.0NRT,302.26,4.22,D
17.62996,100.1678,327.91,0.51,0.49,2025-12-04,0605,N20,VIIRS,l,2.0NRT,301.47,4.03,D
17.63535,100.17159,334.91,0.51,0.49,2025-12-04,0605,N20,VIIRS,n,2.0NRT,302.03,4.22,D
17.69346,100.20857,333.68,0.51,0.49,2025-12-04,0605,N20,VIIRS,n,2.0NRT,301.82,2.84,D
18.3597,103.72518,328.69,0.46,0.39,2025-12-04,0605,N20,VIIRS,n,2.0NRT,296.63,3.6,D
19.88441,99.35863,303.01,0.45,0.47,2025-12-04,1836,N20,VIIRS,n,2.0NRT,287.96,0.53,N
19.8801,99.35841,298.23,0.45,0.47,2025-12-04,1836,N20,VIIRS,n,2.0NRT,287.84,0.78,N
19.65025,100.92342,298.08,0.54,0.42,2025-12-04,1836,N20,VIIRS,n,2.0NRT,287.75,0.72,N
19.57981,98.26728,298.18,0.52,0.5,2025-12-04,1836,N20,VIIRS,n,2.0NRT,286.82,0.42,N
18.54356,97.96526,323.54,0.53,0.5,2025-12-04,1836,N20,VIIRS,n,2.0NRT,290.09,2.69,N
17.18217,104.74313,326.75,0.38,0.36,2025-12-04,1836,N20,VIIRS,n,2.0NRT,289.82,2.17,N
16.77619,98.56032,308.72,0.46,0.47,2025-12-04,1836,N20,VIIRS,n,2.0NRT,289.03,0.79,N
15.83881,101.08307,310.4,0.48,0.4,2025-12-04,1836,N20,VIIRS,n,2.0NRT,286.29,1.11,N
15.83911,101.0806,313.02,0.48,0.4,2025-12-04,1836,N20,VIIRS,n,2.0NRT,287.93,0.91,N
14.65084,101.32456,307.66,0.45,0.39,2025-12-04,1838,N20,VIIRS,n,2.0NRT,289.05,2.27,N
13.1007,101.3279,301.34,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,280.78,1.33,N
13.09775,101.32354,306.51,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,281.16,1.75,N
13.09719,101.32743,315.35,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,282.24,1.33,N
13.10011,101.32456,303.96,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,281.29,1.31,N
13.09953,101.32848,306.15,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,281.13,1.06,N
13.0966,101.3241,303.08,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,279.76,1.31,N
13.09602,101.328,310.73,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,280.35,1.06,N
13.09543,101.33192,303.36,0.44,0.38,2025-12-04,1838,N20,VIIRS,n,2.0NRT,280.14,1.06,N
12.53787,102.38396,299.32,0.4,0.37,2025-12-04,1838,N20,VIIRS,n,2.0NRT,287.4,0.71,N
8.52345,98.23573,313.18,0.56,0.43,2025-12-04,1838,N20,VIIRS,n,2.0NRT,288.98,2.1,N
17.58948,101.82297,326.94,0.41,0.6,2025-12-05,0546,N20,VIIRS,n,2.0NRT,292.49,2.91,D
15.08868,105.22387,330.04,0.54,0.51,2025-12-05,0546,N20,VIIRS,n,2.0NRT,297.12,3.01,D
15.25372,103.96957,330.16,0.33,0.55,2025-12-05,0546,N20,VIIRS,n,2.0NRT,291.63,3.36,D
15.30616,104.02658,352.07,0.32,0.55,2025-12-05,0546,N20,VIIRS,n,2.0NRT,287.74,3.31,D
15.99194,103.90172,345.73,0.32,0.54,2025-12-05,0546,N20,VIIRS,n,2.0NRT,291.7,3.18,D
16.91439,104.69382,333.18,0.54,0.51,2025-12-05,0546,N20,VIIRS,n,2.0NRT,294.64,3.81,D
16.24059,100.35653,329.73,0.54,0.68,2025-12-05,0546,N20,VIIRS,n,2.0NRT,288.35,3.58,D
17.38771,102.56515,356.21,0.37,0.58,2025-12-05,0546,N20,VIIRS,n,2.0NRT,295.09,5.65,D
17.83665,102.83946,338.12,0.35,0.56,2025-12-05,0546,N20,VIIRS,n,2.0NRT,294.26,2.71,D
17.97264,103.06784,338.23,0.33,0.55,2025-12-05,0546,N20,VIIRS,n,2.0NRT,297.08,2.45,D
17.98767,103.06454,328.97,0.33,0.55,2025-12-05,0546,N20,VIIRS,n,2.0NRT,295.6,1.38,D
18.00805,102.93651,332.34,0.34,0.56,2025-12-05,0546,N20,VIIRS,n,2.0NRT,295.96,2.16,D
17.99313,102.78451,331.65,0.35,0.56,2025-12-05,0546,N20,VIIRS,n,2.0NRT,297.38,4.39,D
17.99248,102.78132,331.16,0.35,0.56,2025-12-05,0546,N20,VIIRS,n,2.0NRT,297.09,3.17,D
18.03263,102.74232,328.7,0.35,0.57,2025-12-05,0546,N20,VIIRS,n,2.0NRT,294.98,1.23,D
18.08191,100.1366,325.03,0.51,0.66,2025-12-05,0546,N20,VIIRS,n,2.0NRT,293.28,2.86,D
18.27059,100.30464,327.1,0.5,0.66,2025-12-05,0546,N20,VIIRS,n,2.0NRT,294.5,3.15,D
18.27548,100.29852,328.58,0.5,0.66,2025-12-05,0546,N20,VIIRS,n,2.0NRT,294.15,3.15,D
18.34244,100.33374,339.82,0.49,0.65,2025-12-05,0546,N20,VIIRS,n,2.0NRT,294.48,7.65,D
18.17412,99.36418,334.12,0.57,0.69,2025-12-05,0546,N20,VIIRS,n,2.0NRT,291.11,5.61,D
19.36942,101.21526,338.94,0.41,0.61,2025-12-05,0546,N20,VIIRS,n,2.0NRT,292,4.1,D
19.46022,100.19092,326.44,0.48,0.65,2025-12-05,0546,N20,VIIRS,n,2.0NRT,295.2,3.94,D
19.45933,100.19263,334.25,0.48,0.64,2025-12-05,0546,N20,VIIRS,n,2.0NRT,295.5,3.33,D
19.55782,100.14026,325.76,0.48,0.65,2025-12-05,0548,N20,VIIRS,n,2.0NRT,294.59,3.81,D
19.55288,100.12274,325.05,0.48,0.65,2025-12-05,0548,N20,VIIRS,n,2.0NRT,294.56,3.47,D
19.5577,100.11688,325.94,0.48,0.65,2025-12-05,0548,N20,VIIRS,n,2.0NRT,295.59,5.67,D
19.66793,100.25707,326.18,0.47,0.64,2025-12-05,0548,N20,VIIRS,n,2.0NRT,295.65,2.2,D
19.66785,100.25832,328.22,0.47,0.64,2025-12-05,0548,N20,VIIRS,n,2.0NRT,295.23,2.48,D
19.92454,100.43563,351.86,0.45,0.63,2025-12-05,0548,N20,VIIRS,n,2.0NRT,293.79,6.71,D
19.92617,100.43649,344.31,0.45,0.63,2025-12-05,0548,N20,VIIRS,n,2.0NRT,292.58,6.39,D
19.93793,99.94383,325.2,0.48,0.65,2025-12-05,0548,N20,VIIRS,n,2.0NRT,293.87,1.66,D
20.2007,100.42183,339.3,0.45,0.63,2025-12-05,0548,N20,VIIRS,n,2.0NRT,294.14,4.16,D
16.83969,99.78966,331.84,0.63,0.72,2025-12-05,0726,N20,VIIRS,n,2.0NRT,289.22,3.58,D
16.84329,99.78693,331.11,0.64,0.72,2025-12-05,0726,N20,VIIRS,n,2.0NRT,289.34,3.63,D
17.54523,100.09225,332.5,0.68,0.74,2025-12-05,0728,N20,VIIRS,n,2.0NRT,289.49,10.3,D
17.55086,100.0788,327.21,0.68,0.74,2025-12-05,0728,N20,VIIRS,n,2.0NRT,290.9,9.98,D
17.54616,100.08943,351.85,0.68,0.74,2025-12-05,0728,N20,VIIRS,n,2.0NRT,290.41,8.01,D
17.73553,100.66585,326.92,0.74,0.76,2025-12-05,0728,N20,VIIRS,n,2.0NRT,291.38,5.57,D
19.73553,100.38734,330.72,0.75,0.77,2025-12-05,0728,N20,VIIRS,n,2.0NRT,291.88,8.35,D
19.99288,100.27871,325.33,0.74,0.76,2025-12-05,0728,N20,VIIRS,n,2.0NRT,292.15,1.68,D
18.29919,100.24657,330.2,0.71,0.75,2025-12-05,0728,N20,VIIRS,n,2.0NRT,291.79,5.43,D
18.29853,100.24301,339.71,0.71,0.75,2025-12-05,0728,N20,VIIRS,n,2.0NRT,292.05,4.8,D
18.42531,100.17609,325.13,0.7,0.75,2025-12-05,0728,N20,VIIRS,n,2.0NRT,291.65,2.11,D
18.84578,100.29031,325.61,0.72,0.76,2025-12-05,0728,N20,VIIRS,n,2.0NRT,290.6,3.1,D
19.33365,100.68667,332.98,0.78,0.78,2025-12-05,0728,N20,VIIRS,n,2.0NRT,291.37,7.14,D
19.43947,100.13052,333.46,0.71,0.75,2025-12-05,0728,N20,VIIRS,n,2.0NRT,293.08,2.56,D
19.44521,100.12778,333.38,0.71,0.75,2025-12-05,0728,N20,VIIRS,n,2.0NRT,293.49,7.37,D
19.738,100.3842,331.53,0.75,0.77,2025-12-05,0728,N20,VIIRS,n,2.0NRT,293.06,6.15,D
15.03206,105.06022,301.48,0.51,0.41,2025-12-05,1817,N20,VIIRS,n,2.0NRT,290.01,0.48,N
14.93433,103.95226,306.95,0.39,0.44,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.99,1.04,N
14.62636,104.6117,308.13,0.54,0.42,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.11,1.15,N
14.65037,101.03882,312.63,0.6,0.53,2025-12-05,1817,N20,VIIRS,n,2.0NRT,290.69,2.39,N
14.67376,100.79842,304.73,0.63,0.54,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.71,1.56,N
14.64779,101.03661,312.95,0.6,0.53,2025-12-05,1817,N20,VIIRS,n,2.0NRT,290.72,2.3,N
14.67224,100.80225,304.27,0.63,0.54,2025-12-05,1817,N20,VIIRS,n,2.0NRT,290.08,0.77,N
14.63294,101.07569,311.57,0.6,0.53,2025-12-05,1817,N20,VIIRS,n,2.0NRT,290.9,1.98,N
14.57074,100.76469,304.81,0.63,0.54,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.67,0.86,N
14.57011,100.76389,302.55,0.63,0.54,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.76,1.31,N
13.09383,101.33089,354.39,0.55,0.51,2025-12-05,1817,N20,VIIRS,n,2.0NRT,292.6,15.26,N
13.09445,101.32618,301.66,0.55,0.51,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.26,4.68,N
13.11475,100.90648,304.75,0.59,0.53,2025-12-05,1817,N20,VIIRS,n,2.0NRT,290.16,1.4,N
19.95262,99.76637,300.2,0.43,0.62,2025-12-05,1817,N20,VIIRS,n,2.0NRT,288.2,0.59,N
16.06218,104.48643,306.71,0.57,0.43,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.85,0.9,N
16.08382,102.4357,305.64,0.51,0.49,2025-12-05,1817,N20,VIIRS,n,2.0NRT,289.7,1.09,N
18.55703,99.57017,299.79,0.42,0.61,2025-12-05,1819,N20,VIIRS,n,2.0NRT,289.46,0.4,N
15.12319,105.25093,338.09,0.56,0.69,2025-12-06,0525,N20,VIIRS,n,2.0NRT,295.75,4.91,D
15.41895,105.05447,333.45,0.57,0.69,2025-12-06,0525,N20,VIIRS,n,2.0NRT,293.96,3.18,D
15.94127,103.94608,329.49,0.65,0.73,2025-12-06,0527,N20,VIIRS,n,2.0NRT,292.51,4.21,D
16.51723,103.46812,328.95,0.68,0.74,2025-12-06,0527,N20,VIIRS,n,2.0NRT,292.74,2.07,D
17.52978,104.76476,332.5,0.54,0.68,2025-12-06,0527,N20,VIIRS,n,2.0NRT,295.9,4.16,D
17.52871,104.75985,334.13,0.54,0.68,2025-12-06,0527,N20,VIIRS,n,2.0NRT,295.67,4.16,D
17.52882,104.76057,334.26,0.54,0.68,2025-12-06,0527,N20,VIIRS,n,2.0NRT,295.89,6.25,D
17.53491,104.75917,333.37,0.54,0.68,2025-12-06,0527,N20,VIIRS,n,2.0NRT,294.37,6.25,D
17.69254,104.42728,337.53,0.56,0.69,2025-12-06,0527,N20,VIIRS,n,2.0NRT,295.28,6.69,D
17.69659,104.425,334.68,0.56,0.69,2025-12-06,0527,N20,VIIRS,n,2.0NRT,295.99,6.29,D
17.87944,104.23042,330.91,0.57,0.69,2025-12-06,0527,N20,VIIRS,n,2.0NRT,295.69,3.73,D
17.88268,104.22859,327.33,0.57,0.69,2025-12-06,0527,N20,VIIRS,n,2.0NRT,294.92,4.14,D
17.35913,100.13148,342.16,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.75,4.27,D
17.48179,100.04332,337.24,0.32,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.31,1.33,D
17.49123,100.0828,331.71,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294,1.51,D
17.51086,100.07425,331,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.91,2.58,D
17.52875,100.05033,341.35,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.02,2.78,D
17.54953,100.09798,328.07,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.53,3.8,D
17.54361,100.04551,340.49,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.16,3.14,D
17.55392,100.09123,328.46,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.85,2.8,D
17.5655,100.10246,331.3,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.9,1.79,D
17.67659,100.32616,346.34,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.67,4.8,D
17.73204,99.91447,328.36,0.32,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.94,1.43,D
17.51505,97.98385,330.67,0.48,0.48,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.35,3.48,D
17.89173,101.05606,329.42,0.38,0.59,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.64,2.68,D
17.74154,98.97871,332.79,0.56,0.51,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.49,3.46,D
18.02174,98.67043,332.03,0.54,0.51,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.73,4.92,D
19.59931,100.07463,332.76,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.11,2.09,D
19.40504,97.94803,333.42,0.5,0.49,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.6,6.21,D
19.48918,97.90598,338.66,0.5,0.49,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.76,7.55,D
19.81103,99.70624,331.34,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.12,2.53,D
19.84515,99.63924,325.61,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,287.61,2.8,D
20.20559,100.02595,340.51,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.68,3.55,D
20.35434,100.38683,344.75,0.37,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.24,3.44,D
8.62809,98.79649,338.96,0.41,0.45,2025-12-06,0707,N20,VIIRS,n,2.0NRT,289.94,6.12,D
13.29316,102.34116,332.59,0.41,0.61,2025-12-06,0707,N20,VIIRS,n,2.0NRT,290.09,2.64,D
13.36481,102.41931,367,0.41,0.61,2025-12-06,0707,N20,VIIRS,h,2.0NRT,292.04,10.63,D
13.36315,102.41989,367,0.42,0.61,2025-12-06,0707,N20,VIIRS,h,2.0NRT,291.7,11.81,D
13.38493,102.31178,329.94,0.41,0.61,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292.21,3.25,D
13.4531,102.2754,334.05,0.41,0.6,2025-12-06,0707,N20,VIIRS,n,2.0NRT,289.78,3.12,D
13.62802,101.51385,349.98,0.36,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292.06,6.31,D
14.00316,100.90206,333.31,0.33,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,290.79,1.48,D
14.08384,100.76965,332.33,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,290.17,3.3,D
14.49072,100.68488,339.95,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.45,3.14,D
14.54897,101.0462,367,0.35,0.57,2025-12-06,0707,N20,VIIRS,h,2.0NRT,293.42,8.94,D
18.19791,100.12725,331.81,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.27,2.16,D
18.27074,100.29806,329.01,0.35,0.56,2025-12-06,0707,N20,VIIRS,l,2.0NRT,299.13,3.75,D
18.26551,100.15098,330.53,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.69,2.57,D
18.33701,100.72314,340.5,0.37,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.5,4.06,D
18.33209,100.28117,331.61,0.35,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.91,2.3,D
18.3249,100.21613,328.39,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.66,3.47,D
18.32663,100.21748,337.35,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.12,4.57,D
18.73318,99.91233,341.95,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.34,4.85,D
18.73615,99.90986,345.73,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.07,4.18,D
18.87822,100.60896,367,0.37,0.58,2025-12-06,0707,N20,VIIRS,h,2.0NRT,296.07,23.69,D
19.13085,100.78168,332.62,0.38,0.59,2025-12-06,0707,N20,VIIRS,n,2.0NRT,287.8,1.69,D
19.24569,100.36241,328.63,0.36,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.29,3.71,D
19.37061,100.18243,329.01,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.35,2.51,D
19.44736,100.86554,332.3,0.39,0.59,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292.98,1.92,D
19.37241,99.83359,328.91,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.52,2.99,D
19.41106,100.15985,336.56,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.09,2.28,D
14.62459,101.00706,332.62,0.35,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.4,2.6,D
15.10625,105.2027,331.83,0.67,0.74,2025-12-06,0707,N20,VIIRS,n,2.0NRT,290.58,5.31,D
14.79016,101.10219,333.36,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.85,2.37,D
14.94746,100.80457,340.17,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.28,4.01,D
16.10458,103.86992,341.01,0.56,0.69,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292.95,5.99,D
15.97429,101.20286,355.52,0.37,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.57,6.56,D
15.98643,100.47141,367,0.33,0.55,2025-12-06,0707,N20,VIIRS,h,2.0NRT,294.62,20.16,D
16.02987,100.55636,342.15,0.34,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.15,3.22,D
16.0397,100.50425,330.9,0.33,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292.89,4.63,D
16.04587,100.51307,333.2,0.33,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.22,1.74,D
16.05931,100.44824,338.25,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.69,3.9,D
16.05895,100.44514,341.45,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.87,4.53,D
16.30037,101.98702,331.7,0.42,0.61,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.73,3.34,D
16.16965,100.34351,352.42,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.23,3.84,D
16.16929,100.34045,329.89,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.41,3.84,D
16.16433,100.20865,332.4,0.32,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.19,2.97,D
16.50704,101.20567,328.63,0.38,0.59,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.89,3.06,D
16.38642,100.15002,335.99,0.32,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,287.77,2.16,D
16.46342,100.02551,342.08,0.63,0.54,2025-12-06,0707,N20,VIIRS,n,2.0NRT,289.9,8.53,D
16.55552,100.34711,334.21,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,289.54,3.91,D
16.54013,98.59888,333.53,0.51,0.49,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.83,4.74,D
16.54179,98.60066,331.11,0.51,0.49,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.43,3.02,D
16.68487,98.59327,330.79,0.51,0.49,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.29,2.39,D
16.68941,98.5927,329.49,0.51,0.49,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.88,3.64,D
16.91904,100.32063,367,0.33,0.56,2025-12-06,0707,N20,VIIRS,h,2.0NRT,292.77,13.34,D
16.91869,100.3175,352.93,0.33,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.39,12.77,D
16.91198,100.25813,329.89,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,293.3,2.59,D
17.09155,100.81544,330.24,0.36,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.01,2.37,D
17.15848,100.94965,344.43,0.37,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,298.47,5.29,D
17.12244,100.007,344.85,0.32,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.01,4.61,D
17.32487,100.13494,329.72,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.97,2.16,D
17.36046,100.13088,344.89,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.71,4.06,D
19.40941,99.64794,333.62,0.32,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292.12,2.45,D
19.46896,100.15708,341.27,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,297.49,3.05,D
19.48157,100.17611,340.12,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.07,2.95,D
19.5059,100.35573,329.13,0.36,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.6,1.35,D
19.49002,100.20577,337.97,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,292,2.78,D
19.48681,100.17554,348.54,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.76,2.95,D
19.51194,100.36211,337.06,0.36,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.12,4.57,D
19.45869,99.81747,348.74,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.29,4.06,D
19.51123,100.36372,344.87,0.36,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.58,4.03,D
19.51055,100.35684,327.75,0.36,0.58,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.84,4.52,D
19.45672,99.81844,350.33,0.33,0.56,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.13,5.44,D
19.45714,99.33532,341.63,0.62,0.54,2025-12-06,0707,N20,VIIRS,n,2.0NRT,291.8,18.22,D
19.45648,99.32921,334.14,0.62,0.54,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.74,14.5,D
19.50967,99.78043,330.87,0.33,0.55,2025-12-06,0707,N20,VIIRS,n,2.0NRT,295.29,2.11,D
19.55417,100.15579,339.14,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,294.43,2.84,D
19.55278,100.14234,345.35,0.35,0.57,2025-12-06,0707,N20,VIIRS,n,2.0NRT,296.68,6.89,D
17.98336,104.30734,299.13,0.42,0.61,2025-12-06,1758,N20,VIIRS,n,2.0NRT,288.85,0.32,N
17.79767,104.52959,324.91,0.4,0.6,2025-12-06,1758,N20,VIIRS,n,2.0NRT,289.06,3.22,N
